external_id,source,title,description,company_name,company_website,company_logo_url,location,country_code,workplace_type,employment_type,experience_level,salary_currency,salary_min,salary_max,salary_period,apply_url,contact_email,is_active,posted_at
ext-076,Wellfound,Backend Developer,"Lead the development of our core backend infrastructure using Go and PostgreSQL. This role involves architecting scalable solutions for our growing user base.",Coinbase,coinbase.com,https://logo.clearbit.com/coinbase.com,Remote,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,190000,300000,YEARLY,https://coinbase.com/careers,careers@coinbase.com,true,2026-08-21T08:00:00Z
ext-077,Indeed,Backend Developer,"Architect and build scalable microservices using Python and Django for our logistics platform. You will be responsible for optimizing database queries and system throughput.",Zomato,zomato.com,https://logo.clearbit.com/zomato.com,Gurgaon,IN,ON_SITE,FULL_TIME,SENIOR_LEVEL,INR,3500000,6000000,YEARLY,https://zomato.com/careers,people@zomato.com,true,2026-08-19T13:10:00Z
ext-078,Naukri,Junior Backend Developer,"Maintain and enhance our backend services using Node.js and Express. Great opportunity for a recent graduate to learn about distributed systems and cloud infrastructure.",Swiggy,swiggy.com,https://logo.clearbit.com/swiggy.com,Bangalore,IN,HYBRID,FULL_TIME,ENTRY_LEVEL,INR,1200000,2000000,YEARLY,https://swiggy.com/careers,talent-acq@swiggy.com,true,2026-08-23T15:50:00Z
ext-079,LinkedIn,Backend Engineer,"Build highly available and scalable backend systems using C++ and Go. You will work on optimizing infrastructure that supports millions of concurrent users.",Meta,meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,220000,320000,YEARLY,https://metacareers.com,recruiting@meta.com,true,2026-08-15T12:00:00Z
ext-080,Wellfound,Backend Developer,"Develop real-time data processing systems using Python and FastAPI. We are looking for an engineer who thrives in a fast-paced startup environment.",OpenAI,openai.com,https://logo.clearbit.com/openai.com,San Francisco,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,250000,400000,YEARLY,https://openai.com/careers,jobs@openai.com,true,2026-08-25T17:00:00Z
ext-081,Indeed,Senior Backend Developer,"Design and implement robust backend architectures using Java and Distributed Systems principles. Lead a team of engineers to deliver high-quality software solutions.",Microsoft,microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,170000,260000,YEARLY,https://careers.microsoft.com,talent@microsoft.com,true,2026-08-22T10:30:00Z
ext-082,Naukri,Backend Developer,"Build scalable APIs and backend services using Node.js and MongoDB. Focus on delivering seamless user experiences through efficient server-side logic.",Cred,cred.club,https://logo.clearbit.com/cred.club,Bangalore,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,3000000,5000000,YEARLY,https://cred.club/careers,hiring@cred.club,true,2026-08-20T09:00:00Z
ext-083,LinkedIn,Backend Engineer,"Develop and optimize backend systems using Go for our high-traffic travel platform. You will solve challenging problems related to search and booking engines.",Airbnb,airbnb.com,https://logo.clearbit.com/airbnb.com,San Francisco,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,200000,290000,YEARLY,https://airbnb.com/careers,jobs@airbnb.com,true,2026-08-17T14:45:00Z
ext-084,Wellfound,Backend Developer,"Join our core engineering team to build scalable cloud-native applications using Python and AWS. We value clean code and strong architectural foundations.",Databricks,databricks.com,https://logo.clearbit.com/databricks.com,San Francisco,US,HYBRID,FULL_TIME,MID_LEVEL,USD,180000,270000,YEARLY,https://databricks.com/careers,recruiting@databricks.com,true,2026-08-24T11:15:00Z
ext-085,Indeed,Backend Developer,"Implement and maintain scalable backend services using Java and Spring Boot. You will work on improving the reliability and performance of our streaming infrastructure.",Netflix,netflix.com,https://logo.clearbit.com/netflix.com,Los Gatos,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,300000,500000,YEARLY,https://jobs.netflix.com,hiring@netflix.com,true,2026-08-14T16:00:00Z
ext-086,Naukri,Backend Engineer,"Architect and build high-performance backend systems using Node.js and Redis. Experience with microservices and containerization is a plus.",Uber,uber.com,https://logo.clearbit.com/uber.com,Bangalore,IN,HYBRID,FULL_TIME,MID_LEVEL,INR,2800000,4800000,YEARLY,https://uber.com/careers,tech-hiring@uber.com,true,2026-08-21T12:30:00Z
ext-087,LinkedIn,Backend Developer,"Build and scale distributed storage systems using Go and Rust. You will be part of a team responsible for the core data layer of our platform.",Snowflake,snowflake.com,https://logo.clearbit.com/snowflake.com,San Mateo,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,210000,330000,YEARLY,https://snowflake.com/careers,jobs@snowflake.com,true,2026-08-16T10:00:00Z
ext-088,Wellfound,Backend Developer,"Develop scalable backend services for our collaboration tools using Java and Kotlin. We are looking for an engineer with a strong focus on API design.",Atlassian,atlassian.com,https://logo.clearbit.com/atlassian.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://atlassian.com/careers,talent@atlassian.com,true,2026-08-23T08:45:00Z
ext-089,Indeed,Backend Developer,"Build and maintain scalable e-commerce backend systems using Ruby on Rails and Go. You will work on projects that impact millions of merchants worldwide.",Shopify,shopify.com,https://logo.clearbit.com/shopify.com,Remote,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,175000,265000,YEARLY,https://shopify.com/careers,jobs@shopify.com,true,2026-08-20T15:20:00Z
ext-090,Naukri,Backend Developer,"Design and develop scalable backend services using Python and Kubernetes. Focus on building resilient systems for our creative platform.",Canva,canva.com,https://logo.clearbit.com/canva.com,San Francisco,US,HYBRID,FULL_TIME,MID_LEVEL,USD,140000,210000,YEARLY,https://canva.com/careers,hiring@canva.com,true,2026-08-18T11:00:00Z
ext-091,LinkedIn,Backend Developer,"Optimize and scale our backend infrastructure using Java and Distributed Systems principles. You will be responsible for ensuring high availability and performance.",Google,google.com,https://logo.clearbit.com/google.com,Bangalore,IN,ON_SITE,FULL_TIME,SENIOR_LEVEL,INR,4000000,7000000,YEARLY,https://careers.google.com,jobs@google.com,true,2026-08-25T13:00:00Z
ext-092,Wellfound,Backend Engineer,"Build scalable APIs using Node.js and TypeScript for our developer-first platform. We are looking for an engineer who loves building tools for other developers.",Stripe,stripe.com,https://logo.clearbit.com/stripe.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,160000,230000,YEARLY,https://stripe.com/jobs,recruiting@stripe.com,true,2026-08-22T16:45:00Z
ext-093,Indeed,Backend Developer,"Design and implement data-intensive backend services using Python and Spark. Experience with large-scale data processing is essential for this role.",Databricks,databricks.com,https://logo.clearbit.com/databricks.com,Seattle,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,195000,310000,YEARLY,https://databricks.com/careers,recruiting@databricks.com,true,2026-08-19T09:30:00Z
ext-094,Naukri,Backend Developer,"Develop robust backend services using Go and PostgreSQL for our financial services. You will work on mission-critical components that power our platform.",Razorpay,razorpay.com,https://logo.clearbit.com/razorpay.com,Mumbai,IN,HYBRID,FULL_TIME,MID_LEVEL,INR,2200000,4000000,YEARLY,https://razorpay.com/jobs,hiring@razorpay.com,true,2026-08-24T14:00:00Z
ext-095,LinkedIn,Backend Engineer,"Work on high-throughput backend systems using C++ and Java. You will be part of a team that manages one of the largest distributed systems in the world.",Amazon,amazon.jobs,https://logo.clearbit.com/amazon.com,New York,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,175000,270000,YEARLY,https://amazon.jobs,tech-hiring@amazon.com,true,2026-08-21T10:15:00Z
ext-096,Wellfound,Backend Developer,"Architect and build scalable backend systems using Python and FastAPI. Join us in building the future of artificial intelligence.",OpenAI,openai.com,https://logo.clearbit.com/openai.com,Remote,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,280000,450000,YEARLY,https://openai.com/careers,jobs@openai.com,true,2026-08-23T12:00:00Z
ext-097,Indeed,Backend Developer,"Maintain and enhance core backend services using Java and Spring Boot. Focus on system reliability, monitoring, and performance optimization.",Microsoft,microsoft.com,https://logo.clearbit.com/microsoft.com,Hyderabad,IN,HYBRID,FULL_TIME,MID_LEVEL,INR,2500000,4200000,YEARLY,https://careers.microsoft.com,talent@microsoft.com,true,2026-08-17T08:30:00Z
ext-098,Naukri,Backend Developer,"Build scalable microservices using Node.js and AWS Lambda. You will be responsible for developing features that enhance our customer engagement platform.",Swiggy,swiggy.com,https://logo.clearbit.com/swiggy.com,Gurgaon,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2000000,3500000,YEARLY,https://swiggy.com/careers,talent-acq@swiggy.com,true,2026-08-20T15:45:00Z
ext-099,LinkedIn,Backend Engineer,"Develop high-performance backend systems using Go and Kafka. You will solve challenging problems related to real-time data streaming and system scalability.",Uber,uber.com,https://logo.clearbit.com/uber.com,San Francisco,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,200000,320000,YEARLY,https://uber.com/careers,tech-hiring@uber.com,true,2026-08-15T11:00:00Z
ext-100,Wellfound,Backend Developer,"Design and implement scalable backend architectures using Python and Django. We are looking for a backend specialist to lead our new product initiatives.",Airbnb,airbnb.com,https://logo.clearbit.com/airbnb.com,Remote,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,210000,310000,YEARLY,https://airbnb.com/careers,jobs@airbnb.com,true,2026-08-22T09:30:00Z
ext-101,Indeed,Backend Developer,"Build and scale backend services using Java for our global cloud infrastructure. Focus on improving API performance and system durability.",Google,google.com,https://logo.clearbit.com/google.com,Seattle,US,HYBRID,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://careers.google.com,jobs@google.com,true,2026-08-25T14:00:00Z
ext-102,Naukri,Backend Engineer,"Architect and implement scalable backend solutions using Node.js and GraphQL. You will work on mission-critical features for our payment processing platform.",Stripe,stripe.com,https://logo.clearbit.com/stripe.com,Bangalore,IN,HYBRID,FULL_TIME,SENIOR_LEVEL,INR,4500000,7500000,YEARLY,https://stripe.com/jobs,recruiting@stripe.com,true,2026-08-21T16:20:00Z
ext-103,LinkedIn,Backend Developer,"Develop and maintain scalable backend services using Python and Kubernetes. Experience with distributed databases and cloud infrastructure is required.",Databricks,databricks.com,https://logo.clearbit.com/databricks.com,San Francisco,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,185000,275000,YEARLY,https://databricks.com/careers,recruiting@databricks.com,true,2026-08-19T10:45:00Z
ext-104,Wellfound,Backend Developer,"Lead the development of scalable backend services using Go and AWS. We are building a high-performance platform for AI research and deployment.",Anthropic,anthropic.com,https://logo.clearbit.com/anthropic.com,San Francisco,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,250000,380000,YEARLY,https://anthropic.com/careers,talent@anthropic.com,true,2026-08-24T13:00:00Z
ext-105,Indeed,Backend Engineer,"Build and optimize backend systems using Java and Spring Boot for our entertainment platform. You will focus on scaling systems for millions of concurrent viewers.",Netflix,netflix.com,https://logo.clearbit.com/netflix.com,Remote,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,350000,550000,YEARLY,https://jobs.netflix.com,hiring@netflix.com,true,2026-08-18T15:00:00Z
ext-106,Naukri,Backend Developer,"Implement scalable backend services using Node.js and MongoDB. You will work on improving the efficiency and reliability of our food delivery services.",Zomato,zomato.com,https://logo.clearbit.com/zomato.com,Bangalore,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2500000,4000000,YEARLY,https://zomato.com/careers,people@zomato.com,true,2026-08-23T11:30:00Z
ext-107,LinkedIn,Backend Developer,"Design and build scalable backend systems using Python and Distributed Systems principles. Focus on delivering high-quality software for our e-commerce platform.",Amazon,amazon.jobs,https://logo.clearbit.com/amazon.com,Austin,US,HYBRID,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://amazon.jobs,tech-hiring@amazon.com,true,2026-08-20T09:15:00Z
ext-108,Wellfound,Backend Developer,"Develop high-performance backend services using Go for our crypto exchange. Experience with financial systems and security is a strong plus.",Coinbase,coinbase.com,https://logo.clearbit.com/coinbase.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,220000,340000,YEARLY,https://coinbase.com/careers,careers@coinbase.com,true,2026-08-16T14:40:00Z
ext-109,Indeed,Backend Engineer,"Architect and implement scalable backend services using Java and Redis. You will work on core features of our collaboration and productivity tools.",Atlassian,atlassian.com,https://logo.clearbit.com/atlassian.com,Bangalore,IN,HYBRID,FULL_TIME,SENIOR_LEVEL,INR,3800000,6000000,YEARLY,https://atlassian.com/careers,talent@atlassian.com,true,2026-08-25T10:00:00Z
ext-110,Naukri,Backend Developer,"Build and scale backend microservices using Node.js and Kubernetes. Focus on improving the scalability and performance of our fintech platform.",Cred,cred.club,https://logo.clearbit.com/cred.club,Mumbai,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2800000,4500000,YEARLY,https://cred.club/careers,hiring@cred.club,true,2026-08-22T17:00:00Z
ext-111,LinkedIn,Backend Developer,"Design and develop scalable backend services using Python and FastAPI. Join our team to build next-generation AI-powered tools.",OpenAI,openai.com,https://logo.clearbit.com/openai.com,San Francisco,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,220000,350000,YEARLY,https://openai.com/careers,jobs@openai.com,true,2026-08-24T08:30:00Z
ext-112,Wellfound,Backend Engineer,"Build high-throughput backend services using Go and PostgreSQL for our logistics infrastructure. You will solve complex problems in routing and dispatch.",Swiggy,swiggy.com,https://logo.clearbit.com/swiggy.com,Remote,IN,REMOTE,FULL_TIME,SENIOR_LEVEL,INR,3500000,5500000,YEARLY,https://swiggy.com/careers,talent-acq@swiggy.com,true,2026-08-19T12:00:00Z
ext-113,Indeed,Backend Developer,"Architect and maintain scalable backend services using Java and AWS. Focus on building resilient systems that power our global search platform.",Google,google.com,https://logo.clearbit.com/google.com,New York,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://careers.google.com,jobs@google.com,true,2026-08-21T15:50:00Z
ext-114,Naukri,Backend Developer,"Implement scalable backend services using Node.js and TypeScript for our digital payments platform. We value strong engineering practices and system design.",Razorpay,razorpay.com,https://logo.clearbit.com/razorpay.com,Bangalore,IN,ON_SITE,FULL_TIME,ENTRY_LEVEL,INR,1500000,2500000,YEARLY,https://razorpay.com/jobs,hiring@razorpay.com,true,2026-08-18T10:00:00Z
